Time,Open,High,Low,Close,Volume,RSI,ATR,ADX,ADX+,ADX-,Tenkan,Kijun,SenkouA,SenkouB,Chikou
2025.09.17 02:20:00,1.18562,1.18565,1.18561,1.18562,16,51.504833275211354,0.00011047619047619168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:21:00,1.18563,1.18563,1.18557,1.18561,14,51.0381791461779,0.00010809523809523427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:22:00,1.18561,1.18561,1.18539,1.18551,31,46.60449983117605,0.00011428571428570873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:23:00,1.18551,1.18559,1.18551,1.18553,13,47.56112492090308,0.00011380952380951513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:24:00,1.18553,1.18558,1.18552,1.18553,12,47.56112492090308,0.00011238095238095549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:25:00,1.18553,1.18569,1.18552,1.18567,28,53.9308919704711,0.00011619047619047254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:26:00,1.18567,1.18576,1.18564,1.18565,24,52.965825585867506,0.00011380952380951513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:27:00,1.18565,1.18568,1.18560,1.18561,14,51.04753814986252,0.0001109523809523747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:28:00,1.18559,1.18562,1.18555,1.18557,14,49.17740369377651,0.00010047619047618961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:29:00,1.18557,1.18558,1.18541,1.18542,24,42.97781436547082,0.00010428571428571723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:30:00,1.18542,1.18542,1.18530,1.18535,33,40.47743237916245,0.00010476190476190024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:31:00,1.18534,1.18542,1.18530,1.18541,23,43.43899981286039,0.00010333333333331945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:32:00,1.18541,1.18541,1.18525,1.18529,19,39.32959660654142,0.00010714285714284707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:33:00,1.18529,1.18531,1.18520,1.18521,18,36.886902069344714,0.00010761904761904067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:34:00,1.18520,1.18521,1.18512,1.18516,16,35.44232348990322,0.00010761904761905124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:35:00,1.18518,1.18524,1.18514,1.18517,29,35.96892136286351,0.00011047619047619167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:36:00,1.18516,1.18527,1.18515,1.18519,24,37.04728435072757,0.00010666666666667462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:37:00,1.18520,1.18521,1.18515,1.18515,15,35.781803221642136,0.00010571428571430857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:38:00,1.18516,1.18520,1.18511,1.18517,41,36.9131543419344,0.00010619047619050218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:39:00,1.18517,1.18521,1.18510,1.18511,29,34.972379978202014,0.00010857142857145959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:40:00,1.18512,1.18525,1.18511,1.18525,22,42.392924889985665,0.00010904761904765319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:41:00,1.18523,1.18525,1.18522,1.18522,14,41.331708820070794,0.00010857142857145959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:42:00,1.18524,1.18535,1.18524,1.18525,34,42.83428120842684,0.00011190476190479361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:43:00,1.18525,1.18539,1.18519,1.18539,33,49.20839720965476,0.00011095238095240642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:44:00,1.18538,1.18542,1.18531,1.18537,16,48.39890790426049,0.00011238095238097664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:45:00,1.18534,1.18542,1.18533,1.18541,23,50.121968288700394,0.00011380952380953628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:46:00,1.18541,1.18551,1.18541,1.18546,24,52.21618553527966,0.00011047619047620225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:47:00,1.18546,1.18546,1.18542,1.18543,12,50.87057426909052,0.0001066666666666852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:48:00,1.18542,1.18543,1.18533,1.18536,20,47.8495225201721,0.00010761904761906182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:49:00,1.18536,1.18547,1.18536,1.18547,13,52.50362491584924,0.00010952380952382563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:50:00,1.18544,1.18550,1.18540,1.18549,13,53.29928538355212,0.0001061904761904916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:51:00,1.18549,1.18562,1.18549,1.18558,25,56.72467126678275,0.00010666666666669578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:52:00,1.18558,1.18560,1.18552,1.18559,19,57.09184584043672,0.00010476190476194254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:53:00,1.18559,1.18559,1.18541,1.18551,39,53.29357145231581,0.00010571428571430859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:54:00,1.18551,1.18558,1.18547,1.18550,25,52.83224260892558,0.00010571428571430859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:55:00,1.18550,1.18572,1.18550,1.18570,34,60.08765811822397,0.00011190476190477247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:56:00,1.18570,1.18572,1.18567,1.18569,18,59.60629974933444,0.00010952380952381506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:57:00,1.18569,1.18571,1.18561,1.18562,19,56.291816336234376,0.00010857142857142787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:58:00,1.18562,1.18566,1.18549,1.18553,26,52.361146185713054,0.00011380952380951514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 02:59:00,1.18553,1.18555,1.18550,1.18552,15,51.938035834764314,0.00011190476190475133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:00:00,1.18551,1.18557,1.18544,1.18554,31,52.74000463850033,0.00011285714285712795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:01:00,1.18554,1.18566,1.18554,1.18564,32,56.54661863373539,0.00011190476190474076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:02:00,1.18565,1.18566,1.18548,1.18549,34,50.18068237019487,0.00011904761904759183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:03:00,1.18549,1.18549,1.18535,1.18539,22,46.51506352679893,0.00011952380952378544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:04:00,1.18539,1.18542,1.18535,1.18542,9,47.718083383150635,0.00011333333333331098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:05:00,1.18542,1.18557,1.18541,1.18556,25,52.90825991554621,0.00011571428571426839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:06:00,1.18554,1.18556,1.18550,1.18552,19,51.378123597131534,0.00011428571428569817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:07:00,1.18552,1.18559,1.18551,1.18556,17,52.81108962166422,0.00011333333333331098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:08:00,1.18556,1.18560,1.18553,1.18557,18,53.173354750462984,0.0001147619047618812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:09:00,1.18557,1.18557,1.18550,1.18556,20,52.7481645627721,0.00011333333333331098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:10:00,1.18557,1.18557,1.18551,1.18552,8,51.03420788230043,0.00011095238095235357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:11:00,1.18552,1.18564,1.18552,1.18563,17,55.23430924776716,0.00011190476190474076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:12:00,1.18562,1.18564,1.18560,1.18561,15,54.34439460652445,0.00010761904761901954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:13:00,1.18561,1.18567,1.18559,1.18565,16,55.83857089015746,0.00010761904761901954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:14:00,1.18565,1.18567,1.18561,1.18562,11,54.43562314892593,0.00010190476190473869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:15:00,1.18562,1.18574,1.18561,1.18562,27,54.43562314892593,0.0001028571428571153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:16:00,1.18563,1.18563,1.18560,1.18561,8,53.937592465132155,0.00009380952380950042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:17:00,1.18562,1.18566,1.18558,1.18559,20,52.92083152059831,0.00009523809523807064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:18:00,1.18559,1.18561,1.18559,1.18559,6,52.92083152059831,0.0000914285714285536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:19:00,1.18559,1.18559,1.18556,1.18557,9,51.843376436363805,0.00008476190476188555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:20:00,1.18557,1.18570,1.18557,1.18563,26,54.74568174315776,0.0000885714285714026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:21:00,1.18563,1.18571,1.18563,1.18569,15,57.43900299856704,0.00008619047619045577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:22:00,1.18569,1.18573,1.18569,1.18572,13,58.728549961246536,0.00008238095238093873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:23:00,1.18572,1.18573,1.18569,1.18572,8,58.728549961246536,0.00007571428571428125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:24:00,1.18572,1.18572,1.18565,1.18566,12,55.05067776220091,0.00007238095238093665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:25:00,1.18566,1.18566,1.18561,1.18561,8,52.19078818694742,0.00007142857142854947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:26:00,1.18562,1.18566,1.18562,1.18565,7,54.18985604774423,0.00006619047619045163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:27:00,1.18565,1.18567,1.18558,1.18559,14,50.84162127492254,0.00006761904761902185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:28:00,1.18559,1.18560,1.18548,1.18550,18,46.3327622591663,0.00006952380952378566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:29:00,1.18548,1.18553,1.18548,1.18551,13,46.88234482783862,0.00006857142857139847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:30:00,1.18551,1.18564,1.18549,1.18562,27,52.500511557250306,0.00007238095238092608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:31:00,1.18562,1.18566,1.18562,1.18564,10,53.440644557148495,0.0000714285714285389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:32:00,1.18564,1.18564,1.18551,1.18553,21,47.95886859142436,0.00007190476190472191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:33:00,1.18553,1.18555,1.18551,1.18552,10,47.493835930158774,0.00007190476190472191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:34:00,1.18552,1.18556,1.18550,1.18551,21,47.01515983093978,0.00007095238095233472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:35:00,1.18550,1.18551,1.18549,1.18550,7,46.52282577229484,0.00006904761904758148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:36:00,1.18550,1.18562,1.18550,1.18557,17,50.34468792089759,0.00006857142857139847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:37:00,1.18557,1.18563,1.18557,1.18561,13,52.38637448072051,0.00006999999999996869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:38:00,1.18561,1.18561,1.18550,1.18556,19,49.704031655533534,0.00007142857142854948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:39:00,1.18556,1.18556,1.18548,1.18551,13,47.16812173840454,0.00007428571428567933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:40:00,1.18551,1.18555,1.18550,1.18554,6,48.813398817562735,0.00007523809523806652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:41:00,1.18554,1.18557,1.18554,1.18557,5,50.43414460399005,0.00007047619047616229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:42:00,1.18557,1.18557,1.18553,1.18556,13,49.881348670402616,0.00006857142857139848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:43:00,1.18556,1.18556,1.18550,1.18550,16,46.65939123971932,0.0000695238095237751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:44:00,1.18550,1.18554,1.18549,1.18549,8,46.137863825136854,0.0000699999999999687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:45:00,1.18549,1.18550,1.18545,1.18547,12,45.079734576605084,0.00006904761904760265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:46:00,1.18546,1.18549,1.18537,1.18547,19,45.079734576605084,0.00007238095238093668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:47:00,1.18547,1.18552,1.18542,1.18546,21,44.51693329518502,0.00007476190476189409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:48:00,1.18546,1.18551,1.18538,1.18538,20,40.29154227584682,0.00007666666666666847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:49:00,1.18539,1.18541,1.18532,1.18533,14,37.928985729903644,0.00007523809523810884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:50:00,1.18533,1.18537,1.18525,1.18532,25,37.46762168981355,0.00007857142857145344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:51:00,1.18532,1.18532,1.18529,1.18531,5,36.99511690010748,0.00007285714285716201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:52:00,1.18533,1.18534,1.18521,1.18526,20,34.69784750841134,0.00007714285714288323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:53:00,1.18526,1.18528,1.18522,1.18523,10,33.391542612418874,0.00007380952380955978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:54:00,1.18523,1.18524,1.18516,1.18516,12,30.57168320665157,0.00007571428571432359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:55:00,1.18517,1.18518,1.18516,1.18517,7,31.44014777446779,0.00007380952380955978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:56:00,1.18517,1.18518,1.18516,1.18518,6,32.328955148823,0.00007380952380954921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:57:00,1.18517,1.18522,1.18516,1.18519,10,33.237733860791025,0.00007095238095239822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:58:00,1.18519,1.18519,1.18509,1.18515,23,31.463110442605313,0.00007285714285716202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 03:59:00,1.18516,1.18521,1.18513,1.18516,18,32.4104026595447,0.0000714285714285918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:00:00,1.18516,1.18523,1.18512,1.18512,21,30.63217754643445,0.0000728571428571726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:01:00,1.18512,1.18526,1.18512,1.18521,18,38.591930267222516,0.00007714285714288324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:02:00,1.18521,1.18524,1.18517,1.18517,19,36.630421680801135,0.00007904761904764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:03:00,1.18517,1.18517,1.18510,1.18512,19,34.33961497522567,0.00008047619047621727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:04:00,1.18511,1.18523,1.18511,1.18517,16,38.38554561762839,0.00008333333333336827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:05:00,1.18517,1.18517,1.18512,1.18513,14,36.49648731696926,0.00008333333333336827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:06:00,1.18513,1.18519,1.18511,1.18519,11,41.06457685177678,0.00008476190476193849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:07:00,1.18519,1.18528,1.18519,1.18521,21,42.51195640190361,0.00008333333333337885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:08:00,1.18521,1.18528,1.18521,1.18528,9,47.27093186724648,0.00008190476190480863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:09:00,1.18529,1.18529,1.18523,1.18523,6,44.50760999952912,0.00007857142857146403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:10:00,1.18523,1.18527,1.18521,1.18521,19,43.4410461106602,0.00007714285714288324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:11:00,1.18522,1.18529,1.18522,1.18527,14,47.41076716636505,0.00007523809523810886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:12:00,1.18527,1.18527,1.18522,1.18525,9,46.27401995740457,0.00007619047619049605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:13:00,1.18525,1.18525,1.18515,1.18522,25,44.59015800810893,0.00007476190476192583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:14:00,1.18522,1.18522,1.18518,1.18521,10,44.0293941596238,0.00007380952380953864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:15:00,1.18521,1.18524,1.18519,1.18522,13,44.75884005465972,0.00007238095238096842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:16:00,1.18522,1.18523,1.18518,1.18518,11,42.43601266925124,0.00007380952380954921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:17:00,1.18518,1.18524,1.18518,1.18523,13,46.106896336258764,0.00007571428571432359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:18:00,1.18523,1.18530,1.18523,1.18528,16,49.489059146732096,0.0000761904761905172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:19:00,1.18528,1.18532,1.18527,1.18529,14,50.14608114686774,0.00007380952380955978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:20:00,1.18529,1.18535,1.18529,1.18534,8,53.33294940966205,0.0000728571428571726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:21:00,1.18534,1.18534,1.18533,1.18533,4,52.62648792217835,0.00006809523809526836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:22:00,1.18533,1.18533,1.18531,1.18533,6,52.62648792217834,0.00006238095238097693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:23:00,1.18533,1.18540,1.18533,1.18539,11,56.44311358173562,0.00006238095238097693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:24:00,1.18539,1.18539,1.18530,1.18531,12,50.72214420411012,0.00006333333333335355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:25:00,1.18531,1.18534,1.18526,1.18526,24,47.55871521219266,0.00006142857142858974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:26:00,1.18526,1.18529,1.18520,1.18526,18,47.55871521219266,0.00006333333333334298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:27:00,1.18526,1.18538,1.18526,1.18538,11,54.98699616704143,0.00006523809523809622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:28:00,1.18537,1.18539,1.18534,1.18535,11,53.01571344168909,0.00006333333333332184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:29:00,1.18535,1.18538,1.18530,1.18533,15,51.71785459641451,0.00006380952380950486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:30:00,1.18533,1.18533,1.18530,1.18532,10,51.061593710844114,0.00006238095238093464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:31:00,1.18531,1.18531,1.18523,1.18527,15,47.87240258545803,0.00006380952380950486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:32:00,1.18527,1.18531,1.18527,1.18529,8,49.20487284202828,0.00006190476190475162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:33:00,1.18529,1.18534,1.18526,1.18532,16,51.170724110361654,0.00006333333333332184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:34:00,1.18532,1.18533,1.18529,1.18533,8,51.82330396412089,0.00006047619047618141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:35:00,1.18533,1.18535,1.18530,1.18531,10,50.40856280560872,0.000060952380952364437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:36:00,1.18531,1.18539,1.18531,1.18537,10,54.33539339274172,0.00006238095238092408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:37:00,1.18537,1.18538,1.18530,1.18531,8,50.164569442802524,0.00006380952380948371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:38:00,1.18531,1.18533,1.18531,1.18532,5,50.82514151782537,0.00006190476190470934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:39:00,1.18532,1.18539,1.18532,1.18539,9,55.19067878410749,0.00006190476190470934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:40:00,1.18538,1.18538,1.18534,1.18536,10,53.070557317797146,0.00006190476190470934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:41:00,1.18536,1.18536,1.18523,1.18527,18,47.34191881047007,0.00006523809523804336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:42:00,1.18526,1.18541,1.18526,1.18538,14,53.74897595227279,0.00007190476190471141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:43:00,1.18538,1.18538,1.18533,1.18535,11,51.939272968869716,0.00007333333333328163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:44:00,1.18536,1.18538,1.18536,1.18537,6,53.04591840768972,0.00007142857142851782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:45:00,1.18537,1.18540,1.18525,1.18528,17,47.84093192560322,0.00007428571428566882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:46:00,1.18528,1.18533,1.18528,1.18529,13,48.431270086408844,0.00007285714285708803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:47:00,1.18529,1.18529,1.18525,1.18527,9,47.306885999012806,0.0000704761904761412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:48:00,1.18528,1.18535,1.18526,1.18532,14,50.333661987103504,0.00006904761904757098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:49:00,1.18532,1.18533,1.18532,1.18533,6,50.925632966666676,0.00006714285714281774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:50:00,1.18533,1.18536,1.18521,1.18522,16,44.76333497167868,0.00007047619047615177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:51:00,1.18522,1.18537,1.18522,1.18537,20,52.92028750941301,0.0000761904761904432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:52:00,1.18537,1.18546,1.18535,1.18546,11,56.927489383353794,0.00007714285714283039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:53:00,1.18546,1.18551,1.18542,1.18547,12,57.350998802928906,0.0000795238095237878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:54:00,1.18547,1.18549,1.18543,1.18547,13,57.350998802928906,0.00007857142857140061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:55:00,1.18548,1.18550,1.18545,1.18547,11,57.3509988029289,0.00007904761904759421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:56:00,1.18547,1.18548,1.18542,1.18543,10,54.85355593260169,0.00007952380952379838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:57:00,1.18543,1.18545,1.18541,1.18544,17,55.36379202602209,0.00007761904761903457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:58:00,1.18544,1.18545,1.18542,1.18544,12,55.363792026022075,0.00007523809523808775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 04:59:00,1.18544,1.18544,1.18536,1.18536,13,50.34527995567707,0.00007809523809523875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 05:00:00,1.18537,1.18550,1.18537,1.18550,25,57.43500061116039,0.00008142857142857277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 05:01:00,1.18550,1.18553,1.18546,1.18547,14,55.647298353522004,0.00008238095238095996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025.09.17 05:02:00,1.18547,1.18553,1.18547,1.18552,11,57.93839018837591,0.00007904761904762594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
